Ticker,XLK,XLE,XLF,XLV,XLP,XLU,XLY,SPY
2018-01-25,31.427946090698242,27.023231506347656,25.620702743530273,77.94210815429688,46.829315185546875,19.677387237548828,49.85476303100586,249.35108947753906
2018-01-26,31.92629051208496,27.17046356201172,25.808897018432617,79.62078857421875,47.05373764038086,19.68896484375,50.34435272216797,252.23794555664062
2018-01-29,31.635574340820312,26.76032257080078,25.70625114440918,79.40336608886719,46.86940002441406,19.438228607177734,50.20579528808594,250.56565856933594
2018-01-30,31.349502563476562,26.220495223999023,25.372623443603516,77.73332977294922,46.55683898925781,19.472942352294922,49.95638656616211,247.99546813964844
2018-01-31,31.584827423095703,26.23801612854004,25.44105339050293,76.62870788574219,46.340423583984375,19.68896484375,49.794715881347656,248.11878967285156
2018-02-01,31.612510681152344,26.507936477661133,25.68058204650879,76.65481567382812,46.140071868896484,19.38035774230957,49.24048614501953,247.83705139160156
2018-02-02,30.675809860229492,25.40022087097168,25.11598777770996,75.57626342773438,45.258460998535156,19.241491317749023,48.76935958862305,242.44171142578125
2018-02-05,29.393037796020508,24.33458137512207,23.84992218017578,72.22756958007812,43.615474700927734,18.9251708984375,47.12508010864258,232.3021240234375
2018-02-06,30.23745346069336,24.527374267578125,24.28620147705078,73.02776336669922,44.096351623535156,18.643571853637695,48.33057403564453,236.87901306152344
2018-02-07,29.849853515625,24.117244720458984,24.30331039428711,72.94078826904297,43.90400314331055,18.55484390258789,48.18278121948242,235.59400939941406
2018-02-08,28.613222122192383,23.388120651245117,23.233999252319336,70.40968322753906,42.958274841308594,18.346532821655273,46.26137924194336,226.75714111328125
2018-02-09,29.314590454101562,23.37059211730957,23.678834915161133,71.40996551513672,43.04643630981445,18.73229217529297,46.57084274291992,230.16334533691406
2018-02-12,29.84062385559082,23.752683639526367,24.012454986572266,72.0797119140625,43.48722839355469,18.875022888183594,47.203617095947266,233.5431671142578
2018-02-13,29.91445541381836,23.654531478881836,24.1151123046875,72.13186645507812,43.68760299682617,18.959888458251953,47.44839859008789,234.12413024902344
2018-02-14,30.46355628967285,23.998062133789062,24.68825912475586,72.94947814941406,43.663551330566406,18.74771499633789,48.205875396728516,237.28392028808594
2018-02-15,31.044954299926758,23.938472747802734,24.825136184692383,73.7583999633789,44.38487243652344,19.164337158203125,48.63541793823242,240.31167602539062
2018-02-16,30.998807907104492,23.878881454467773,24.790916442871094,74.2889633178711,44.56120681762695,19.33406639099121,48.39985656738281,240.38211059570312
2018-02-20,31.02650260925293,23.749177932739258,24.71392822265625,73.47138214111328,43.55134963989258,19.083328247070312,48.25205993652344,238.8770751953125
2018-02-21,30.828067779541016,23.34956169128418,24.74814224243164,73.16694641113281,43.0303955078125,18.832584381103516,48.18278121948242,237.68873596191406
2018-02-22,30.864988327026367,23.605451583862305,24.5428409576416,73.05387878417969,43.142616271972656,18.929027557373047,48.242820739746094,237.99685668945312
2018-02-23,31.510995864868164,24.117244720458984,24.910675048828125,74.2193832397461,43.55937957763672,19.42279052734375,48.91715621948242,241.79031372070312
2018-02-26,32.004722595214844,24.260963439941406,25.287078857421875,75.15876770019531,43.83186721801758,19.364933013916016,49.32822799682617,244.59811401367188
2018-02-27,31.681724548339844,23.945478439331055,25.04755210876465,74.37593841552734,43.25481414794922,19.056324005126953,48.28439712524414,241.54388427734375
2018-02-28,31.455623626708984,23.395130157470703,24.696815490722656,73.18431854248047,42.805999755859375,18.9251708984375,48.06730270385742,239.09710693359375
2018-03-01,30.93421173095703,23.360074996948242,24.269094467163086,72.0188217163086,42.70981216430664,18.929027557373047,47.55002212524414,235.62037658691406
2018-03-02,31.22951889038086,23.46874237060547,24.328968048095703,72.74943542480469,43.07047653198242,18.878877639770508,47.596195220947266,236.83497619628906
2018-03-05,31.547914505004883,23.717628479003906,24.671152114868164,73.41046905517578,43.44716262817383,19.264631271362305,48.1642951965332,239.57232666015625
2018-03-06,31.617128372192383,23.731651306152344,24.773807525634766,73.30609893798828,43.47922897338867,19.006175994873047,48.496849060058594,240.17958068847656
2018-03-07,31.792465209960938,23.552875518798828,24.731035232543945,73.68012237548828,43.08650588989258,18.863447189331055,48.168922424316406,240.0915985107422
2018-03-08,31.930891036987305,23.545860290527344,24.80802345275879,74.1759033203125,43.47922897338867,19.0023193359375,48.32135009765625,241.2534942626953
2018-03-09,32.53537368774414,23.994550704956055,25.406841278076172,75.24574279785156,43.759735107421875,19.056324005126953,49.069580078125,245.4518280029297
2018-03-12,32.63688278198242,23.987545013427734,25.321290969848633,74.9239273071289,43.679588317871094,19.137332916259766,49.23122787475586,245.14378356933594
2018-03-13,32.26312255859375,23.815776824951172,25.03900146484375,75.01958465576172,43.64752960205078,19.17976951599121,48.884830474853516,243.55955505371094
2018-03-14,32.23543930053711,23.675567626953125,24.75670051574707,74.65428924560547,43.20672607421875,19.37649917602539,48.82478713989258,242.3096466064453
2018-03-15,32.253902435302734,23.552875518798828,24.765254974365234,74.53250122070312,42.90216064453125,19.364933013916016,48.77397155761719,242.04559326171875
2018-03-16,32.22056198120117,23.762935638427734,24.786714553833008,74.53252410888672,42.917484283447266,19.534812927246094,48.7230224609375,242.30809020996094
2018-03-19,31.581809997558594,23.395769119262695,24.60641860961914,73.32799530029297,42.498374938964844,19.414297103881836,48.11617660522461,239.02955627441406
2018-03-20,31.567916870117188,23.593477249145508,24.66651725769043,73.43272399902344,42.37748718261719,19.324888229370117,48.40339660644531,239.43601989746094
2018-03-21,31.378131866455078,24.211292266845703,24.65793228149414,73.11849975585938,41.853607177734375,19.25880241394043,48.36634063720703,238.97654724121094
2018-03-22,30.5681095123291,23.717037200927734,23.747852325439453,71.01493835449219,41.507041931152344,19.34432601928711,47.337947845458984,233.0028533935547
2018-03-23,29.753463745117188,23.57229232788086,23.026660919189453,69.53982543945312,40.991233825683594,19.072202682495117,46.40685272216797,228.03639221191406
2018-03-26,30.882877349853516,23.99593162536621,23.773611068725586,70.98002624511719,41.57958221435547,19.270463943481445,47.77802658081055,234.27529907226562
2018-03-27,29.892322540283203,23.769989013671875,23.30998420715332,70.1421127319336,41.55540466308594,19.54647445678711,46.842288970947266,230.28988647460938
2018-03-28,29.69328498840332,23.307514190673828,23.35291862487793,70.51741027832031,42.12763595581055,19.538700103759766,46.27251434326172,229.6094207763672
2018-03-29,30.2811336517334,23.798234939575195,23.670581817626953,71.04983520507812,42.41778564453125,19.643667221069336,46.921043395996094,232.5432586669922
2018-04-02,29.559057235717773,23.321632385253906,23.146860122680664,69.43508911132812,41.37809371948242,19.492048263549805,45.59619140625,227.52389526367188
2018-04-03,29.850664138793945,23.819416046142578,23.464527130126953,70.4912338256836,41.92615509033203,19.558137893676758,46.175235748291016,230.44009399414062
2018-04-04,30.267253875732422,23.78764533996582,23.713518142700195,71.4949951171875,42.5789794921875,19.60089874267578,47.02294921875,232.90562438964844
2018-04-05,30.39221954345703,24.214818954467773,23.90239906311035,71.44261932373047,42.68375778198242,19.756406784057617,47.65294647216797,234.7436981201172
2018-04-06,29.647003173828125,23.777057647705078,23.327159881591797,69.72313690185547,42.24853515625,19.60089874267578,46.63847351074219,229.51220703125
2018-04-09,29.878442764282227,23.890026092529297,23.455949783325195,70.41265106201172,42.22435760498047,19.639774322509766,46.52728271484375,230.64332580566406
2018-04-10,30.61440658569336,24.680831909179688,23.807952880859375,71.5997314453125,42.321067810058594,19.4881649017334,47.092437744140625,234.3106689453125
2018-04-11,30.43388557434082,24.93854331970215,23.52462387084961,71.01493835449219,42.240478515625,19.460948944091797,46.94882583618164,233.0823516845703
2018-04-12,30.7995548248291,24.935016632080078,23.936737060546875,71.4949951171875,42.17600631713867,19.20438003540039,47.15265655517578,234.99993896484375
2018-04-13,30.697717666625977,25.21038818359375,23.576147079467773,71.46007537841797,42.385562896728516,19.35599136352539,46.88859939575195,234.3106689453125
2018-04-16,30.93378448486328,25.468097686767578,23.679168701171875,72.02742767333984,42.844947814941406,19.62034797668457,47.24066925048828,236.23707580566406
2018-04-17,31.507747650146484,25.56694793701172,23.679168701171875,72.58605194091797,42.94166946411133,19.818601608276367,48.12082290649414,238.7644500732422
2018-04-18,31.42442512512207,25.96941566467285,23.567556381225586,72.64717102050781,42.6192741394043,19.74473762512207,48.34779739379883,238.9412078857422
2018-04-19,31.077268600463867,26.001192092895508,23.928152084350586,72.03616333007812,41.38615798950195,19.733076095581055,48.1949348449707,237.61569213867188
2018-04-20,30.64680290222168,25.877626419067383,23.936737060546875,71.6521224975586,40.693031311035156,19.55425262451172,47.70390701293945,235.6008758544922
2018-04-23,30.535717010498047,26.036489486694336,23.910982131958008,71.93143463134766,40.64466094970703,19.56591796875,47.805816650390625,235.56552124023438
2018-04-24,30.003408432006836,25.75758934020996,23.75644302368164,71.39025115966797,40.38676834106445,19.698091506958008,47.05073547363281,232.3930206298828
2018-04-25,30.00804328918457,25.96235466003418,23.73927116394043,71.71321105957031,40.45930099487305,19.701974868774414,47.24530029296875,232.9674072265625
2018-04-26,30.554224014282227,26.34010124206543,23.747852325439453,72.62097930908203,40.70109176635742,19.900243759155273,48.009647369384766,235.3357391357422
2018-04-27,30.498685836791992,26.06120491027832,23.78219985961914,72.917724609375,40.91869354248047,20.102388381958008,48.22737121582031,235.55665588378906
2018-04-30,30.29964828491211,26.057674407958984,23.567556381225586,71.80048370361328,40.660797119140625,20.044078826904297,48.03743362426758,233.7451171875
2018-05-01,30.679210662841797,25.8987979888916,23.576147079467773,71.76557159423828,40.30617141723633,19.981876373291016,48.10228729248047,234.16038513183594
2018-05-02,30.64680290222168,26.004722595214844,23.30998420715332,70.77928161621094,39.516326904296875,19.96244239807129,47.77338790893555,232.58750915527344
2018-05-03,30.716238021850586,25.94469451904297,23.112516403198242,70.1421127319336,39.47602081298828,19.935230255126953,47.560302734375,232.07489013671875
2018-05-04,31.29945182800293,26.071788787841797,23.41301918029785,70.7007064819336,40.04825973510742,20.024641036987305,48.1856689453125,235.07948303222656
2018-05-07,31.517011642456055,26.10709571838379,23.567556381225586,70.59595489501953,39.79840850830078,19.919687271118164,48.34779739379883,235.87478637695312
2018-05-08,31.58643913269043,26.311857223510742,23.730680465698242,70.06353759765625,39.6372184753418,19.422073364257812,48.14397430419922,235.87478637695312
2018-05-09,31.975255966186523,26.84847068786621,24.08269691467285,70.46502685546875,39.69364547729492,19.2860107421875,48.31075668334961,238.1546630859375
2018-05-10,32.391841888427734,27.04970932006836,24.280166625976562,71.40770721435547,39.927371978759766,19.558137893676758,48.48676681518555,240.38157653808594
2018-05-11,32.34553527832031,27.088546752929688,24.26299285888672,72.47261047363281,39.927371978759766,19.585351943969727,48.58867645263672,241.11514282226562
2018-05-14,32.34092712402344,27.275650024414062,24.245817184448242,72.95265197753906,39.91124725341797,19.511491775512695,48.68132019042969,241.2299346923828
2018-05-15,32.035423278808594,27.282705307006836,24.20289421081543,72.0099868774414,39.758121490478516,19.34821128845215,48.398773193359375,239.56866455078125
2018-05-16,32.178916931152344,27.378042221069336,24.245817184448242,72.41148376464844,40.04019546508789,19.196603775024414,48.80177688598633,240.57603454589844
2018-05-17,32.01228713989258,27.79108238220215,24.194307327270508,72.43765258789062,40.17721176147461,19.041095733642578,48.63963317871094,240.3727569580078
2018-05-18,31.8780574798584,27.575733184814453,23.99683952331543,72.62097930908203,39.927371978759766,19.04498291015625,48.57941436767578,239.77191162109375
2018-05-21,32.15576934814453,27.858163833618164,24.168550491333008,72.69080352783203,40.096614837646484,19.142173767089844,48.84810256958008,241.5746612548828
2018-05-22,32.1094856262207,27.48746681213379,24.331680297851562,72.55113983154297,40.02407455444336,19.212148666381836,48.6303825378418,240.90301513671875
2018-05-23,32.34553527832031,27.483949661254883,24.177133560180664,72.78682708740234,40.16916275024414,19.3870906829834,48.98242950439453,241.56573486328125
2018-05-24,32.30852508544922,27.032052993774414,23.988250732421875,72.498779296875,40.13691711425781,19.54647445678711,49.0889778137207,241.07090759277344
2018-05-25,32.28537368774414,26.329517364501953,23.910982131958008,72.39403533935547,40.20139694213867,19.63199806213379,49.16310119628906,240.49655151367188
2018-05-29,32.1094856262207,26.248313903808594,23.112516403198242,71.6521224975586,40.112728118896484,19.63199806213379,48.78322982788086,237.73052978515625
2018-05-30,32.34553527832031,27.042648315429688,23.53321647644043,72.72571563720703,40.676910400390625,19.79138946533203,49.22795486450195,240.90301513671875
2018-05-31,32.35480880737305,26.837881088256836,23.33574867248535,71.93143463134766,40.02407455444336,19.82248878479004,48.991703033447266,239.4272003173828
2018-06-01,32.90563201904297,26.964981079101562,23.59331512451172,72.76062774658203,40.02407455444336,19.51926040649414,49.353031158447266,241.77783203125
2018-06-04,33.169464111328125,26.731979370117188,23.670581817626953,73.03120422363281,40.354522705078125,19.36376190185547,49.904273986816406,242.92666625976562
2018-06-05,33.28517532348633,26.668428421020508,23.567556381225586,72.8828353881836,40.16916275024414,19.262685775756836,50.19610595703125,243.1034393310547
2018-06-06,33.50273132324219,26.795522689819336,23.99683952331543,73.70333099365234,40.21751403808594,18.80396270751953,50.66398239135742,245.13584899902344
2018-06-07,33.23426818847656,27.201513290405273,24.07411003112793,73.7993392944336,40.46735382080078,18.93613624572754,50.81221008300781,245.10943603515625
2018-06-08,33.1787109375,27.14855194091797,24.10845184326172,74.2270278930664,40.96704864501953,18.928359985351562,50.91875076293945,245.833984375
2018-06-11,33.21576690673828,27.289772033691406,24.05693817138672,74.36668395996094,41.305564880371094,18.889488220214844,51.122581481933594,246.16094970703125
2018-06-12,33.37775421142578,27.081485748291016,23.99683952331543,74.32302856445312,41.38615798950195,19.107187271118164,51.36809539794922,246.4790802001953
2018-06-13,33.206504821777344,26.979095458984375,23.910982131958008,74.34048461914062,41.25720977783203,19.05664825439453,51.446842193603516,245.6925811767578
2018-06-14,33.44254684448242,26.940269470214844,23.687755584716797,74.72454071044922,41.329742431640625,19.29378890991211,51.98419189453125,246.31117248535156
2018-06-15,33.314815521240234,26.36164093017578,23.686899185180664,74.86995697021484,41.86091613769531,19.43107032775879,52.06965255737305,245.99700927734375
2018-06-18,33.35198211669922,26.624650955200195,23.643787384033203,74.15156555175781,41.25176239013672,19.493824005126953,51.98141098022461,245.49093627929688
2018-06-19,33.18009567260742,26.56422233581543,23.583417892456055,74.34432220458984,41.4710693359375,19.686016082763672,51.9163818359375,244.55007934570312
2018-06-20,33.24979019165039,26.681528091430664,23.523059844970703,74.50201416015625,41.51167678833008,19.70170783996582,52.16254425048828,244.96719360351562
2018-06-21,32.99429702758789,26.187480926513672,23.454078674316406,74.0727310180664,41.592899322509766,19.768386840820312,51.79097366333008,243.43154907226562
2018-06-22,32.88747024536133,26.70995330810547,23.34197998046875,74.40564727783203,41.93402099609375,19.905662536621094,51.70273971557617,243.87550354003906
2018-06-25,32.20463180541992,26.17326545715332,23.0919189453125,73.72229766845703,42.145179748535156,20.23514175415039,50.578773498535156,240.55555725097656
2018-06-26,32.334686279296875,26.503803253173828,23.01431655883789,73.49453735351562,41.96650695800781,20.258670806884766,50.9410285949707,241.08816528320312
2018-06-27,31.89340591430664,26.859230041503906,22.729761123657227,72.87251281738281,41.877159118652344,20.35672950744629,50.28150939941406,239.09103393554688
2018-06-28,32.283599853515625,26.823692321777344,22.928083419799805,72.9688720703125,41.877159118652344,20.3488826751709,50.67629623413086,240.45802307128906
2018-06-29,32.26966094970703,26.990732192993164,22.928083419799805,73.11779022216797,41.85279846191406,20.380266189575195,50.764549255371094,240.80419921875
2018-07-02,32.55765151977539,26.59266471862793,23.040184020996094,73.34558868408203,41.609130859375,20.525390625,50.83419418334961,241.31895446777344
2018-07-03,32.172119140625,26.75971221923828,22.83323860168457,73.52079772949219,41.706600189208984,20.584226608276367,50.578773498535156,240.46673583984375
2018-07-05,32.627342224121094,26.731279373168945,22.884971618652344,74.28298950195312,42.283260345458984,20.69405174255371,50.82956314086914,242.4285888671875
2018-07-06,33.008243560791016,26.894771575927734,22.997066497802734,75.35179901123047,42.41321563720703,20.854856491088867,51.229000091552734,244.47911071777344
2018-07-09,33.25906753540039,27.296401977539062,23.523059844970703,75.90373229980469,42.25077438354492,20.211605072021484,51.84207534790039,246.68048095703125
2018-07-10,33.33803939819336,27.498991012573242,23.436832427978516,76.19285583496094,42.75434875488281,20.40379524230957,51.95353698730469,247.56809997558594
2018-07-11,33.20797348022461,26.916099548339844,23.32473373413086,75.58834075927734,42.616268157958984,20.588144302368164,51.832794189453125,245.75721740722656
2018-07-12,33.732879638671875,26.962297439575195,23.367841720581055,76.42940521240234,42.559417724609375,20.603837966918945,52.17646789550781,247.98532104492188
2018-07-13,33.69572448730469,27.104476928710938,23.26437759399414,76.5695571899414,42.83555603027344,20.60776138305664,52.29258728027344,248.18057250976562
2018-07-16,33.61675262451172,26.791698455810547,23.67827033996582,76.1052474975586,42.63251495361328,20.588144302368164,52.42263412475586,247.95867919921875
2018-07-17,33.867584228515625,26.685075759887695,23.70413589477539,76.5257797241211,42.99798583984375,20.57246208190918,52.473724365234375,248.9617919921875
2018-07-18,33.811851501464844,26.702844619750977,24.08354377746582,76.58709716796875,42.64875030517578,20.466552734375,52.441219329833984,249.48544311523438
2018-07-19,33.691078186035156,26.70995330810547,23.72138214111328,76.15782165527344,42.673118591308594,20.654827117919922,52.32046127319336,248.5444793701172
2018-07-20,33.70035934448242,26.617544174194336,23.76449966430664,76.00886535644531,42.93302917480469,20.50969886779785,52.08824157714844,248.26040649414062
2018-07-23,33.87222671508789,26.5002498626709,24.09217071533203,76.16657257080078,42.66500473022461,20.36457633972168,52.03248977661133,248.72207641601562
2018-07-24,34.058040618896484,26.8343505859375,24.16115379333496,76.85867309570312,42.746219635009766,20.43517303466797,51.87923049926758,249.97360229492188
2018-07-25,34.485374450683594,27.05826187133789,24.212881088256836,77.83987426757812,43.07109832763672,20.49401092529297,52.26008605957031,252.10398864746094
2018-07-26,33.95583724975586,27.353269577026367,24.20426368713379,77.62088012695312,43.29852294921875,20.713659286499023,51.98605728149414,251.50930786132812
2018-07-27,33.37519073486328,27.23597526550293,24.256004333496094,77.0601806640625,43.355377197265625,20.64698028564453,51.85136032104492,249.8049774169922
2018-07-30,32.85494613647461,27.459890365600586,24.273244857788086,77.10397338867188,43.306640625,20.521469116210938,51.43800354003906,248.5001220703125
2018-07-31,32.94321060180664,27.410139083862305,24.10079574584961,77.90998077392578,43.50968933105469,20.7058162689209,51.679508209228516,249.72515869140625
2018-08-01,33.2404899597168,27.029827117919922,24.10079574584961,77.9275131225586,43.144195556640625,20.57246208190918,51.424068450927734,249.3079376220703
2018-08-02,33.65855407714844,26.88054847717285,24.109413146972656,78.21658325195312,43.582786560058594,20.6744327545166,51.777042388916016,250.66612243652344
2018-08-03,33.779335021972656,26.741941452026367,24.247379302978516,78.68092346191406,44.094482421875,20.905853271484375,51.95353698730469,251.74008178710938
2018-08-06,33.96049118041992,26.841449737548828,24.37671661376953,78.82110595703125,44.13508224487305,20.921541213989258,52.301883697509766,252.66329956054688
2018-08-07,34.09056091308594,27.04049301147461,24.488811492919922,78.82984161376953,43.86705780029297,20.89016342163086,52.543392181396484,253.4976043701172
2018-08-08,34.18344497680664,26.845008850097656,24.549175262451172,78.95249938964844,43.5340461730957,20.78034019470215,52.59913635253906,253.39114379882812
2018-08-09,34.1973876953125,26.59621810913086,24.402587890625,78.86489868164062,43.404109954833984,20.87447738647461,52.79419708251953,253.04490661621094
2018-08-10,33.92332077026367,26.75971221923828,24.118038177490234,78.52323150634766,43.241661071777344,20.784265518188477,52.35297393798828,251.3494873046875
2018-08-13,33.87686538696289,26.41850471496582,23.88521957397461,78.54953002929688,43.241661071777344,20.811717987060547,52.08824157714844,250.4086456298828
2018-08-14,34.08590316772461,26.48249053955078,24.109413146972656,78.91746520996094,43.542179107666016,20.854856491088867,52.594486236572266,252.00636291503906
2018-08-15,33.779335021972656,25.55838966369629,23.919706344604492,78.78605651855469,43.720863342285156,21.047054290771484,51.95353698730469,250.1244659423828
2018-08-16,33.927974700927734,25.74320411682129,24.238758087158203,79.55699920654297,44.346248626708984,21.274551391601562,52.20899963378906,252.14842224121094
2018-08-17,33.979061126708984,25.807178497314453,24.29049301147461,79.80230712890625,44.687381744384766,21.384376525878906,52.255428314208984,253.0360870361328
2018-08-20,33.927974700927734,25.98133659362793,24.368093490600586,80.06512451171875,44.663021087646484,21.30985450744629,52.62699890136719,253.57754516601562
2018-08-21,33.98371505737305,26.112850189208984,24.46294403076172,80.06512451171875,44.346248626708984,21.156879425048828,53.04499816894531,254.1721954345703
2018-08-22,34.08590316772461,26.425613403320312,24.37671661376953,80.14397430419922,44.07011413574219,20.99998664855957,53.100746154785156,254.0214385986328
2018-08-23,34.16023254394531,26.301218032836914,24.264623641967773,80.1176986694336,43.96451950073242,20.984296798706055,53.049644470214844,253.68408203125
2018-08-24,34.50396728515625,26.49314308166504,24.35084342956543,80.50315856933594,43.90766906738281,21.074508666992188,53.36082458496094,255.21090698242188
2018-08-27,34.8198356628418,26.688629150390625,24.678524017333984,80.79226684570312,43.93203353881836,20.9450740814209,53.70451736450195,257.2257995605469
2018-08-28,34.880218505859375,26.574892044067383,24.652652740478516,80.83609008789062,43.78583526611328,20.901933670043945,53.81134796142578,257.35009765625
2018-08-29,35.196083068847656,26.738380432128906,24.644031524658203,81.36174011230469,43.834564208984375,21.054899215698242,54.415122985839844,258.73480224609375
2018-08-30,35.089256286621094,26.663747787475586,24.45432472229004,81.30042266845703,43.69649887084961,21.062742233276367,54.103946685791016,257.68731689453125
2018-08-31,35.11713409423828,26.457603454589844,24.428455352783203,81.28287506103516,43.68024826049805,20.972530364990234,54.31758499145508,257.6962585449219
2018-09-04,34.982418060302734,26.400733947753906,24.549175262451172,80.63458251953125,43.6234016418457,21.066665649414062,54.41977310180664,257.25244140625
2018-09-05,34.5457763671875,26.365190505981445,24.56642723083496,80.95874786376953,44.12696838378906,21.360837936401367,53.83457946777344,256.56005859375
2018-09-06,34.2949333190918,25.878263473510742,24.45432472229004,80.95874786376953,44.24879837036133,21.482431411743164,53.68594741821289,255.7877960205078
2018-09-07,34.17881393432617,25.87470817565918,24.428455352783203,81.08140563964844,44.15945816040039,21.219636917114258,53.68130111694336,255.290771484375
2018-09-10,34.28564453125,25.86404800415039,24.402587890625,80.87113189697266,44.31377410888672,21.32553482055664,53.881019592285156,255.73460388183594
2018-09-11,34.57829284667969,26.109291076660156,24.428455352783203,80.8010482788086,44.151329040527344,21.270627975463867,54.312950134277344,256.57781982421875
2018-09-12,34.43429183959961,26.24434471130371,24.20426368713379,81.20405578613281,44.663021087646484,21.251012802124023,54.415122985839844,256.6399230957031
2018-09-13,34.838409423828125,26.2550106048584,24.169769287109375,82.21153259277344,44.59804916381836,21.411828994750977,54.50802993774414,258.1578063964844
2018-09-14,34.810546875,26.39362907409668,24.34222984313965,81.93993377685547,44.47621154785156,21.298084259033203,54.30366516113281,258.2023010253906
2018-09-17,34.373897552490234,26.436279296875,24.238758087158203,81.64210510253906,44.63864517211914,21.368684768676758,53.63021469116211,256.8351745605469
2018-09-18,34.59222412109375,26.610435485839844,24.359474182128906,82.11515808105469,44.45185470581055,21.32946014404297,54.312950134277344,258.2287902832031
2018-09-19,34.50396728515625,26.69217300415039,24.773374557495117,82.00126647949219,44.370628356933594,20.86663246154785,54.33617401123047,258.50408935546875
2018-09-20,34.91274642944336,26.699295043945312,24.988941192626953,82.79850769042969,44.93104553222656,20.909772872924805,54.707740783691406,260.59893798828125
2018-09-21,34.774776458740234,26.87571144104004,24.891935348510742,82.91019439697266,45.00302505493164,20.998817443847656,54.465965270996094,260.36083984375
2018-09-24,34.94723129272461,27.269365310668945,24.614778518676758,83.07732391357422,44.31595230102539,20.81281280517578,54.1119384765625,259.4959411621094
2018-09-25,34.90528106689453,27.444734573364258,24.519508361816406,82.82225799560547,44.05421447753906,20.52786636352539,54.34019088745117,259.2552795410156
2018-09-26,34.774776458740234,27.179901123046875,24.22503662109375,83.00695037841797,44.10329055786133,20.326034545898438,54.465965270996094,258.47943115234375
2018-09-27,34.97986602783203,27.179901123046875,24.1384220123291,83.42912292480469,44.046043395996094,20.535783767700195,54.65229797363281,259.2016296386719
2018-09-28,35.110355377197266,27.104751586914062,23.887250900268555,83.68415832519531,44.11146926879883,20.8365535736084,54.60572052001953,259.2284240722656
2018-10-01,35.27815246582031,27.480506896972656,23.982524871826172,84.0975341796875,44.07876205444336,20.76532554626465,54.438018798828125,260.1291198730469
2018-10-02,35.28282165527344,27.509143829345703,23.982524871826172,84.00079345703125,44.33231735229492,21.04630470275879,53.70197677612305,259.9774475097656
2018-10-03,35.390010833740234,27.73101234436035,24.207717895507812,83.84247589111328,43.85791778564453,20.79302406311035,53.52030944824219,260.1201477050781
2018-10-04,34.75146484375,27.616497039794922,24.372272491455078,83.02455139160156,43.75157928466797,20.90383529663086,52.681793212890625,258.08709716796875
2018-10-05,34.31334686279297,27.6129207611084,24.251018524169922,82.92779541015625,43.7106819152832,21.22440528869629,52.285831451416016,256.6425476074219
2018-10-08,33.9265022277832,27.591442108154297,24.415578842163086,82.89262390136719,44.31595230102539,21.40248680114746,52.42093276977539,256.6425476074219
2018-10-09,34.04767990112305,27.8383846282959,24.320302963256836,83.03334045410156,44.217803955078125,21.489553451538086,52.267208099365234,256.2680358886719
2018-10-10,32.397743225097656,26.96518325805664,23.56679344177246,81.07205963134766,43.686134338378906,21.370830535888672,50.50633239746094,248.15379333496094
